# transposed and modified from from/IBM-935
0101	?01
016746	?4CCA
016748	?64BD
016749	?555C
01674C	?64BA
01674E	?50ED
01674F	?58D2
016750	?49C3
016751	?4AE4
016753	?64BB
016756	?5B68
01675C	?4BC4
01675E	?64BC
01675F	?55F7
016760	?4CDB
016761	?56F4
016765	?50B3
016768	?598F
016769	?64BE
01676A	?64C1
01676D	?4DBB
01676F	?494D
016770	?4F7C
016772	?65BC
016773	?64C2
016775	?64C5
016777	?64CA
01677C	?64CB
01677E	?5669
01677F	?48E4
016781	?4EAA
016784	?4D59
0167	?87
016787	?64C0
016789	?5798
01678B	?64C9
016790	?57F5
016795	?5B8E
016797	?5176
016798	?64C3
01679A	?5256
01679C	?4D9C
01679D	?5BA5
01679E	?64C7
0167A2	?55DF
0167A3	?5AE5
0167A5	?64BF
0167A7	?64C4
0167A8	?64C6
0167AA	?5459
0167AB	?4C84
0167AD	?64C8
0167AF	?507D
0167B0	?64D1
0167B3	?64D6
0167B5	?64D4
0167B6	?4EDB
0167B7	?4ECE
0167B8	?64DA
0167C1	?64DD
0167C3	?64D9
0167C4	?499B
0167CF	?48D7
0167D0	?52B2
0167D1	?4CCB
0167D2	?53E1
0167D3	?54BD
0167D4	?54E0
0167D8	?64CE
0167D9	?64D3
0167DA	?64D5
0167DC	?4D92
0167DD	?64D7
0167DE	?5C96
0167E0	?52FA
0167E2	?64DB
0167E5	?49E8
0167E9	?64D0
0167EC	?4EEC
0167EF	?5062
0167F0	?64CC
0167F1	?5BF8
0167F3	?5199
0167F4	?49F0
0167FD	?64DE
0167FF	?55C0
016800	?64D8
016805	?5B44
016807	?498B
016808	?5B5B
016809	?64CD
01680A	?64CF
01680B	?4BAF
01680C	?64D2
01680E	?64DC
01680F	?50B7
016811	?55F6
016813	?5648
016816	?53DB
016817	?50F4
01681D	?64E8
016821	?58A2
016829	?64F1
01682A	?5BE9
016832	?64DF
016833	?64E0
016837	?599A
016838	?4DCA
016839	?4CF8
01683C	?4CF0
01683D	?5AD3
01683E	?64EE
016840	?64ED
016841	?64EB
016842	?4D91
016843	?56D1
016844	?64E5
016845	?57A5
016846	?5093
016848	?48B7
016849	?64F0
01684A	?64EF
01684C	?5C60
01684E	?64E3
016850	?5749
016851	?5543
016853	?4E58
016854	?4F7B
016855	?64E9
016860	?64E1
016861	?64E2
016862	?64E4
016863	?4B55
016864	?64E6
016865	?5465
016866	?64EA
016867	?64EC
016868	?4F50
016869	?5C4E
01686B	?64F7
016874	?64F4
016876	?5750
016877	?64F5
016881	?515A
016883	?64E7
016885	?5257
016886	?48EF
0168	?88
01688F	?64F3
016893	?64F6
016897	?4D43
0168A2	?5572
0168A6	?526E
0168A7	?57DF
0168A8	?50E5
0168AD	?5694
0168AF	?56DC
0168B0	?58B4
0168B3	?55E0
0168B5	?64F2
0168C0	?4EEB
0168C2	?64F8
0168C9	?527E
0168CB	?53E4
0168CD	?4D98
0168D2	?48F3
0168D5	?5C78
0168D8	?4EAB
0168DA	?5390
0168E0	?56C3
0168E3	?6546
0168EE	?554D
0168F0	?6542
0168F1	?50E1
0168F5	?5063
0168F9	?64FD
0168FA	?4D77
0168FC	?64FA
016901	?6544
016905	?59CD
01690B	?6543
01690D	?5BB1
01690E	?5C55
016910	?6547
016912	?4F57
01691F	?64FB
016920	?64FC
016924	?6541
01692D	?5776
016930	?59AB
016934	?6552
016939	?6549
01693D	?4AA9
01693F	?4ABA
016942	?654B
016954	?58A7
016957	?6545
01695A	?4A9F
01695D	?654C
01695E	?50E2
016960	?654A
016963	?6559
016966	?6558
01696B	?654E
01696E	?64F9
016971	?6548
016977	?504C
016978	?6551
016979	?655A
01697C	?51A4
016980	?654F
016982	?4CC4
016984	?654D
016986	?5A7C
016987	?6554
016988	?6555
0169	?89
016989	?6557
01698D	?6567
016994	?50C5
016995	?6565
016998	?6550
01699B	?655B
01699C	?48F0
0169A7	?655C
0169A8	?5B45
0169AB	?655E
0169AD	?655F
0169B1	?6561
0169B4	?5192
0169B7	?54B5
0169BB	?655D
0169C1	?6562
0169CA	?6563
0169CC	?6553
0169CE	?6556
0169D0	?4E51
0169D4	?6560
0169DB	?4EF6
0169DF	?6564
0169E0	?6566
0169ED	?656A
0169F2	?656E
0169FD	?49DA
0169FF	?6568
016A0A	?4C4E
016A17	?656B
016A18	?656C
016A1F	?5B61
016A21	?52A2
016A28	?6578
016A2A	?4DE0
016A2F	?6569
016A31	?5A43
016A35	?6574
016A3D	?6577
016A3E	?6570
016A44	?656F
016A47	?5461
016A50	?6572
016A58	?6579
016A59	?4A68
016A5B	?6573
016A61	?5891
016A65	?656D
016A71	?4A98
016A79	?6576
016A7C	?657A
016A80	?56B3
016A84	?584D
016A8E	?6575
016A90	?657C
016A	?91
016A91	?657B
016A97	?657E
016AA0	?6571
016AA9	?657D
016AAB	?657F
016AAC	?526A
016B20	?5457
016B21	?4ACD
016B22	?4E56
016B23	?58BF
016B24	?66A2
016B27	?5357
016B32	?5A9C
016B37	?66A3
016B39	?66A4
016B3A	?53DA
016B3E	?508F
016B43	?66A5
016B46	?66A6
016B47	?58A9
016B49	?5458
016B4C	?4CE7
016B59	?66A7
016B62	?5BB8
016B63	?5B9E
016B64	?4ACA
016B65	?49BC
016B66	?57E3
016B67	?53E6
016B6A	?5782
016B79	?4AF4
016B7B	?5660
016B7C	?4EDE
016B81	?6583
016B82	?6584
016B83	?598B
016B84	?6586
016B86	?4AF8
016B87	?6585
016B89	?5953
016B8A	?55E1
016B8B	?49CF
016B8D	?6589
016B	?92
016B92	?6587
016B93	?6588
016B96	?5BB2
016B9A	?658A
016B9B	?658B
016BA1	?658C
016BAA	?658D
016BB3	?66AE
016BB4	?5359
016BB5	?4BCD
016BB7	?59F2
016BBF	?4B8F
016BC1	?4E79
016BC2	?66B0
016BC5	?59E2
016BCB	?57E2
016BCD	?52B7
016BCF	?525F
016BD2	?4BBD
016BD3	?5CB8
016BD4	?4968
016BD5	?496F
016BD6	?4971
016BD7	?539F
016BD9	?4970
016BDB	?524B
016BE1	?5B51
016BEA	?6644
016BEB	?4DC0
016BEF	?56B9
016BF3	?6645
016BF5	?6647
016BF9	?6648
016BFD	?6646
016C05	?6649
016C06	?664B
016C07	?664A
016C0D	?664C
016C0F	?55CE
016C10	?5CB4
016C11	?5292
016C13	?5245
016C14	?53F7
016C15	?664D
016C16	?52C9
016C18	?664E
016C19	?664F
016C1A	?6650
016C1B	?4C75
016C1F	?4C9B
016C21	?6651
016C22	?5483
016C24	?6653
016C26	?4DA3
016C27	?5996
016C28	?48B0
016C29	?6652
016C2A	?6654
016C2E	?4B4A
016C2F	?51C7
016C30	?5489
016C32	?6655
016C34	?564E
016C35	?627F
016C38	?5A60
016C3D	?5D7B
016C40	?5741
016C41	?5BAC
016C42	?5494
016C46	?5D81
016C47	?4E84
016C49	?4DB9
016C4A	?6283
016C50	?584B
016C54	?6281
016C55	?5567
016C57	?4DB8
016C5B	?5954
016C5C	?6282
016C5D	?54E9
016C5E	?4D4F
016C5F	?4F4D
016C60	?4A78
016C61	?57DA
016C64	?56BF
016C68	?6289
016C69	?628A
016C6A	?5795
016C70	?56AC
016C72	?4EB2
016C74	?628B
016C76	?628C
016C79	?58D9
016C7D	?53FA
016C7E	?4C7A
016C81	?547F
016C82	?59C9
016C83	?57D5
016C85	?6285
016C86	?628D
016C88	?5593
016C89	?4A61
016C8C	?6288
016C8F	?53E2
016C90	?6286
016C	?93
016C93	?6753
016C94	?6287
016C99	?5553
016C9B	?5387
016C9F	?4D55
016CA1	?525B
016CA3	?6284
016CA4	?535D
016CA5	?5144
016CA6	?51D8
016CA7	?49D6
016CA9	?628E
016CAA	?4E46
016CAB	?52AC
016CAD	?6291
016CAE	?4FD9
016CB1	?629C
016CB2	?6296
016CB3	?4DD2
016CB8	?4C70
016CB9	?5A6D
016CBB	?5BCD
016CBC	?5B73
016CBD	?4D61
016CBE	?5B54
016CBF	?5978
016CC4	?58B8
016CC5	?5497
016CC9	?54A9
016CCA	?49B3
016CCC	?527A
016CD0	?628F
016CD3	?629D
016CD4	?6290
016CD5	?4C48
016CD6	?6298
016CD7	?6295
016CDB	?4C5A
016CDE	?5342
016CE0	?6297
016CE1	?537D
016CE2	?49A7
016CE3	?53FB
016CE5	?52DF
016CE8	?5C42
016CEA	?50E0
016CEB	?629A
016CEE	?629B
016CEF	?629E
016CF0	?56A8
016CF1	?6294
016CF3	?5A5E
016CF5	?4963
016CF6	?6754
016CF7	?6292
016CF8	?6293
016CFA	?6299
016CFB	?58B9
016CFC	?53C2
016CFD	?5AF2
016CFE	?629F
016D01	?4F81
016D04	?62A6
016D07	?62A5
016D0B	?5994
016D0C	?62A2
016D0E	?62A8
016D12	?54F6
016D17	?5854
016D19	?62A7
016D1A	?62AD
016D1B	?51E4
016D1E	?4BB3
016D25	?4F93
016D27	?62A1
016D2A	?4DE8
016D2B	?62A9
016D2E	?62AB
016D31	?4BFC
016D32	?5BDD
016D33	?62B1
016D35	?62AC
016D39	?62A0
016D3B	?4E8F
016D3C	?577D
016D3D	?5442
016D3E	?5369
016D41	?5198
016D43	?62A3
016D45	?5453
016D46	?4F4C
016D47	?4F5D
016D48	?62A4
016D4A	?5C67
016D4B	?49E1
016D4D	?62AA
016D4E	?4EC2
016D4F	?62AE
016D51	?4E8C
016D52	?62AF
016D53	?5348
016D54	?62B0
016D59	?5B84
016D5A	?5043
016D5C	?62B9
016D5E	?62B6
016D60	?62BA
016D63	?62BC
016D66	?53D5
016D69	?4DC5
016D6A	?50CA
016D6E	?4CA0
016D6F	?62B3
016D74	?5AA0
016D77	?4DA2
016D78	?4F9F
016D7C	?62BB
016D82	?575F
016D85	?52F8
016D88	?589C
016D89	?5587
016D8C	?5A5F
016D8E	?5871
016D91	?62B2
016D93	?62B7
016D	?94
016D94	?62B8
016D95	?56E8
016D9B	?56CD
016D9D	?50D3
016D9E	?62B4
016D9F	?5150
016DA0	?62B5
016DA1	?57CF
016DA3	?4E61
016DA4	?4B73
016DA6	?54F2
016DA7	?4F47
016DA8	?5B67
016DA9	?554C
016DAA	?4CA1
016DAB	?62C9
016DAE	?62CB
016DAF	?5964
016DB2	?59B9
016DB5	?4DAC
016DB8	?4DD3
016DBF	?62C2
016DC0	?4B8E
016DC4	?5C6D
016DC5	?62BF
016DC6	?589E
016DC7	?62BE
016DCB	?517C
016DCC	?56C9
016DD1	?55E6
016DD6	?52D6
016DD8	?56D3
016DD9	?62C7
016DDD	?62C6
016DDE	?62C0
016DE0	?62C3
016DE1	?4B4D
016DE4	?5A79
016DE6	?62C5
016DEB	?59F8
016DEC	?4AE2
016DEE	?4E54
016DF1	?558F
016DF3	?4ABD
016DF7	?4E8D
016DF9	?596D
016DFB	?56EC
016DFC	?6755
016E05	?5486
016E0A	?5AA7
016E0C	?62CA
016E0D	?5C75
016E0E	?62C1
016E10	?4F45
016E11	?62C4
016E14	?5A87
016E16	?62C8
016E17	?5599
016E1A	?62BD
016E1D	?5A86
016E20	?549F
016E21	?4BC8
016E23	?5AFB
016E24	?49B2
016E25	?62D6
016E29	?57C1
016E2B	?62CC
016E2D	?57BB
016E2F	?4CDA
016E32	?62D5
016E34	?506A
016E38	?5A6E
016E3A	?528D
016E43	?5368
016E44	?62D7
016E4D	?5764
016E4E	?62CE
016E53	?62D3
016E54	?62D4
016E56	?4DFD
016E58	?5887
016E5B	?5B5F
016E5F	?62D1
016E6B	?62CF
016E6E	?62CD
016E7E	?5786
016E7F	?55A9
016E83	?50A2
016E85	?4F46
016E86	?62D2
016E89	?4CC7
016E8F	?62E6
016E90	?5AB3
016E	?95
016E98	?62DA
016E9C	?5190
016E9F	?62E8
016EA2	?59E6
016EA5	?62DE
016EA7	?62DF
016EAA	?584A
016EAF	?567D
016EB1	?62D9
016EB2	?62D0
016EB4	?62E4
016EB6	?54DB
016EB7	?62E2
016EBA	?52E6
016EBB	?62E1
016EBD	?62E0
016EC1	?4A9D
016EC2	?62E7
016EC7	?4B82
016ECB	?5C6C
016ECF	?62E5
016ED1	?4E4C
016ED3	?5C72
016ED4	?56CE
016ED5	?6699
016ED7	?62E3
016EDA	?4D97
016EDE	?5BCC
016EDF	?62D8
016EE0	?62DB
016EE1	?51F9
016EE2	?62DD
016EE4	?51CA
016EE5	?50C3
016EE6	?51CF
016EE8	?4996
016EE9	?56B1
016EF4	?4B6E
016EF9	?62EE
016F02	?53AE
016F06	?53E0
016F09	?62F4
016F0F	?51A8
016F13	?50EB
016F14	?597D
016F15	?62ED
016F20	?52AD
016F24	?62EC
016F29	?62F5
016F2A	?62F3
016F2B	?51FD
016F2D	?62DC
016F2F	?62EF
016F31	?55FD
016F33	?5B64
016F36	?62F0
016F3E	?599B
016F46	?62EA
016F47	?62EB
016F4B	?62F1
016F4D	?57AA
016F58	?536B
016F5C	?5451
016F5E	?51B9
016F62	?62E9
016F66	?516A
016F6D	?56B5
016F6E	?4A51
016F72	?62FA
016F74	?62F2
016F78	?62F9
016F7A	?62FC
016F7C	?62FB
016F84	?4A6E
016F88	?4A5A
016F89	?62F6
016F8C	?62F8
016F8D	?62F7
016F8E	?538D
016F	?96
016F9C	?50BC
016FA1	?5AE7
016FA7	?6342
016FB3	?48C3
016FB6	?6344
016FB9	?6343
016FC0	?4EA3
016FC2	?6345
016FC9	?6341
016FD1	?62FD
016FD2	?4995
016FDE	?6348
016FE0	?6349
016FE1	?6346
016FEE	?6347
016FEF	?634A
017011	?53D8
01701A	?634B
01701B	?634D
017023	?634C
017035	?634F
017039	?634E
01704C	?4D81
01704F	?6350
01705E	?6351
01706B	?4E91
01706C	?66E0
01706D	?5291
01706F	?4B66
017070	?4E72
017075	?518A
017076	?5AED
017078	?4FC3
01707C	?5C66
01707E	?5AD5
01707F	?49D2
017080	?66BD
017085	?65C0
017089	?51AE
01708A	?4AB5
01708E	?5977
017092	?4A54
017094	?54B1
017095	?505B
017096	?66BF
0170	?97
017099	?5BCA
01709C	?66BE
01709D	?66C0
0170AB	?66C4
0170AC	?4FE5
0170AD	?56BE
0170AE	?537A
0170AF	?4FBB
0170B1	?66C5
0170B3	?499F
0170B7	?66C3
0170B8	?5B48
0170B9	?4B84
0170BB	?66C1
0170BC	?5156
0170BD	?4A84
0170C0	?66C2
0170C1	?5658
0170C2	?50C2
0170C3	?56FD
0170C8	?5172
0170CA	?66C7
0170D8	?4DE5
0170D9	?50D2
0170DB	?5BF1
0170DF	?596C
0170E4	?505E
0170E6	?4C53
0170E7	?5575
0170E8	?66C6
0170E9	?4E83
0170EB	?56CB
0170EC	?4F9E
0170ED	?54C7
0170EF	?5849
0170F7	?578A
0170F9	?538C
0170FD	?4C8A
017109	?5969
01710A	?4DB7
017110	?66C8
017113	?66C9
017115	?4E60
017116	?66CA
017118	?66E1
017119	?495A
01711A	?4C79
017126	?4F59
01712F	?66CB
017130	?5987
017131	?66CC
017136	?54BA
017145	?66D0
01714A	?66D2
01714C	?4E6D
01714E	?4EE4
01715C	?66CE
01715E	?5557
017164	?525A
017166	?66E2
017167	?5B75
017168	?66CF
01716E	?5BF2
017172	?66D1
017173	?66CD
017178	?66D3
01717A	?66D4
01717D	?555F
017184	?5848
01718A	?58DB
01718F	?594C
017194	?54DA
0171	?98
017198	?66D5
017199	?57F4
01719F	?55EB
0171A0	?66D9
0171A8	?66D8
0171AC	?48BD
0171B3	?66D6
0171B5	?66D7
0171B9	?66E3
0171C3	?54BB
0171CE	?5167
0171D4	?66DB
0171D5	?5981
0171E0	?66DA
0171E5	?5AEE
0171E7	?66DC
0171EE	?5E66
0171F9	?66DD
017206	?494C
01721D	?66DE
017228	?66DF
01722A	?5C46
01722C	?5360
017230	?665C
017231	?48AD
017235	?4FF3
017236	?4CB7
017237	?59AE
017238	?48D5
017239	?4B9A
01723B	?5CB2
01723D	?564C
01723F	?627D
017247	?53AB
017248	?48E5
01724C	?5366
01724D	?6659
017252	?665A
017256	?665B
017259	?5960
01725B	?5343
01725D	?65F1
01725F	?52B1
017261	?52B4
017262	?50CD
017266	?65F2
017267	?52C0
017269	?57EE
01726E	?65EF
01726F	?65F3
017272	?559D
017275	?5443
017279	?56D7
01727A	?57FD
01727E	?65F4
01727F	?65F5
017280	?584C
017281	?50E6
017284	?65F6
01728A	?4BBE
01728B	?65F7
01728D	?65F8
01728F	?65F9
017292	?65FA
0172	?99
01729F	?65F0
0172AC	?54AD
0172AD	?618C
0172AF	?4C58
0172B0	?618D
0172B4	?618E
0172B6	?5C54
0172B7	?618F
0172B8	?6190
0172B9	?5A6C
0172C1	?6192
0172C2	?5092
0172C3	?6191
0172C4	?4B72
0172C8	?4957
0172CD	?6194
0172CE	?6193
0172D0	?4DFB
0172D2	?6195
0172D7	?4D57
0172D9	?4FD0
0172DE	?52FB
0172E0	?4DDC
0172E1	?4F66
0172E8	?6196
0172E9	?6198
0172EC	?4BBF
0172ED	?5861
0172EE	?55A7
0172EF	?6197
0172F0	?5B99
0172F1	?5A9D
0172F2	?6199
0172F3	?619D
0172F4	?619A
0172F7	?619B
0172F8	?50E9
0172FA	?619F
0172FB	?61A0
0172FC	?50C6
017301	?619C
017303	?619E
01730A	?61A4
01730E	?5174
017313	?61A2
017315	?61A7
017316	?49FD
017317	?61A1
01731B	?526D
01731C	?49C1
01731D	?61A6
01731E	?61A5
017321	?61A3
017322	?61A8
017325	?61AA
017329	?58C8
01732A	?5BEC
01732B	?5248
01732C	?61AB
01732E	?5877
017331	?61AD
017334	?4DEE
017337	?6581
017338	?61AC
017339	?61A9
01733E	?4E4B
01733F	?5AB2
01734D	?61AF
017350	?61AE
017352	?6582
017357	?61B0
017360	?61B1
01736C	?61B2
01736D	?56A0
01736F	?61B3
01737E	?61B4
017384	?58FD
017387	?51C9
017389	?5A92
01738B	?5796
01738E	?6481
017391	?6482
017396	?4FC0
01739B	?51E9
01739F	?6485
0173	?A2
0173A2	?6484
0173A9	?5787
0173AB	?5255
0173AE	?6483
0173AF	?4E57
0173B0	?5876
0173B2	?5182
0173B3	?648A
0173B7	?6489
0173BA	?6495
0173BB	?49A2
0173C0	?648B
0173C2	?6487
0173C8	?648D
0173C9	?648C
0173CA	?555A
0173CD	?5B85
0173CF	?6486
0173D0	?4C49
0173D1	?6488
0173D9	?648F
0173DE	?6494
0173E0	?5BE8
0173E5	?648E
0173E7	?6493
0173E9	?6492
0173ED	?48DF
0173F2	?6496
017403	?5493
017405	?50C4
017406	?50EC
017409	?5191
01740A	?6491
01740F	?6497
017410	?5697
01741A	?64A1
01741B	?64A0
017422	?5C61
017425	?649B
017426	?649A
017428	?649C
01742A	?6498
01742C	?649F
01742E	?649E
017430	?649D
017433	?5175
017434	?5479
017435	?539E
017436	?5363
01743C	?548E
017441	?64A2
017455	?64A5
017457	?64A4
017459	?64A6
01745A	?4DF6
01745B	?6499
01745C	?64A3
01745E	?54EF
01745F	?554A
01746D	?64A8
017470	?4D86
017476	?599F
017477	?64A7
01747E	?64A9
017480	?64AC
017481	?64AD
017483	?5147
017487	?64AE
01748B	?64AF
01748E	?64AB
017490	?64B3
01749C	?64AA
01749E	?64B0
0174	?A3
0174A7	?64B4
0174A8	?64B1
0174A9	?64B2
0174BA	?64B6
0174D2	?64B5
0174DC	?4D6F
0174DE	?68AB
0174E0	?68AC
0174E2	?53AF
0174E3	?48E9
0174E4	?54BE
0174E6	?577F
0174EE	?57CC
0174EF	?65B0
0174F4	?65B1
0174F6	?53BE
0174F7	?4AC8
0174FF	?65B2
017504	?5B88
01750D	?5F9A
01750F	?65B3
017511	?65B4
017513	?65B5
017518	?4CC9
017519	?6050
01751A	?5596
01751C	?56EF
01751F	?559B
017525	?559C
017528	?5A63
017529	?5646
01752B	?4CA5
01752C	?68AD
01752D	?4962
01752F	?6358
017530	?56EE
017531	?5A69
017532	?4ED6
017533	?558B
017535	?4B88
017537	?52CF
017538	?4B8A
01753A	?67AD
01753B	?4E4D
01753E	?647E
017540	?67AE
017545	?4A49
017548	?67B1
01754B	?67B0
01754C	?4F88
01754E	?67AF
01754F	?57B6
017554	?536F
017559	?5195
01755A	?5E6E
01755B	?67B2
01755C	?58F2
017565	?51D3
017566	?53E7
01756A	?4C4C
017572	?67B3
017574	?4A8C
017578	?4E9C
017579	?67B4
01757F	?647C
017583	?67B5
017586	?4F4E
01758B	?6983
01758F	?55E7
017591	?59C8
017592	?68D9
017594	?68DA
017596	?68DB
017597	?5166
017599	?4CEC
01759A	?4FCD
01759D	?68DD
01759F	?5351
0175A0	?68DC
0175A1	?5992
0175A3	?68DF
0175	?A4
0175A4	?48CB
0175A5	?4F8B
0175AB	?59DE
0175AC	?68DE
0175AE	?4AAE
0175AF	?4C89
0175B0	?68E5
0175B1	?68E4
0175B2	?53A2
0175B3	?68E0
0175B4	?68E1
0175B5	?4AC2
0175B8	?68E2
0175B9	?5B8F
0175BC	?56DA
0175BD	?4FD1
0175BE	?4EB1
0175C2	?68E7
0175C3	?68E6
0175C4	?68E3
0175C5	?49A0
0175C7	?5BA1
0175C8	?5A58
0175C9	?4FB6
0175CA	?54AB
0175CD	?68E9
0175D2	?5998
0175D4	?5BCB
0175D5	?4DDA
0175D6	?68E8
0175D8	?4BBA
0175DB	?5754
0175DE	?53A5
0175E2	?5141
0175E3	?68EA
0175E4	?68ED
0175E6	?68EC
0175E7	?68EF
0175E8	?68EB
0175EA	?4E5E
0175EB	?68EE
0175F0	?56B4
0175F1	?68F1
0175F4	?4A75
0175F9	?4974
0175FC	?68F2
0175FF	?68F3
017600	?68F5
017601	?4AE0
017603	?68F0
017605	?68F6
01760A	?68F9
01760C	?68F7
017610	?68F4
017615	?68FC
017617	?68F8
017618	?68FB
017619	?68FD
01761B	?6941
01761F	?57C0
017620	?6944
017622	?6943
017624	?5197
017625	?68FA
017626	?55DC
017629	?4AF0
01762A	?4992
01762B	?56B0
01762D	?6946
017630	?6947
017633	?694C
017634	?5B6E
017635	?6949
017638	?54B2
01763C	?6942
01763E	?694B
01763F	?6948
017640	?6945
017643	?694A
01764C	?48A8
01764D	?694D
017654	?694F
017656	?6951
01765C	?6950
01765E	?694E
017663	?5942
01766B	?6952
01766F	?6953
017678	?4D90
01767B	?4B67
01767D	?48D6
01767E	?48D8
017682	?5AEC
017684	?4B64
017686	?4F74
017687	?4E6A
017688	?68A6
01768B	?4CDD
01768E	?68A7
017691	?48A7
017693	?68A8
017696	?578F
017699	?68A9
0176A4	?68AA
0176	?A5
0176AE	?53A3
0176B1	?5BE4
0176B2	?6985
0176B4	?6986
0176BF	?5294
0176C2	?5A7B
0176C5	?5BD0
0176C6	?5389
0176C8	?5A4F
0176CA	?59E5
0176CD	?67C0
0176CE	?48BA
0176CF	?5B55
0176D0	?596E
0176D1	?4EDF
0176D2	?4DCF
0176D4	?5099
0176D6	?4CC6
0176D7	?4B61
0176D8	?536C
0176DB	?55A1
0176DF	?526B
0176E5	?67C1
0176EE	?52BE
0176EF	?4BA1
0176F1	?678D
0176F2	?5244
0176F4	?5BB0
0176F8	?5881
0176F9	?6790
0176FC	?536E
0176FE	?4BDB
017701	?55A0
017704	?678E
017707	?6791
017708	?6792
017709	?525C
01770B	?5054
01770D	?678F
017719	?6795
01771A	?6793
01771F	?5B87
017720	?527F
017722	?6794
017726	?6797
017728	?5B43
017729	?5943
01772D	?6796
01772F	?5270
017735	?6798
017736	?5095
017737	?4FEB
017738	?6799
01773A	?56F6
01773C	?597B
017740	?5C65
017741	?5B97
017743	?679D
017747	?679C
017750	?679A
017751	?679B
01775A	?679E
01775B	?4FA5
017761	?564F
017762	?67A0
017763	?4BBC
017765	?67A1
017766	?52BF
017768	?679F
01776B	?4F7E
01776C	?49C6
017779	?4BC2
01777D	?67A4
01777E	?5CB9
01777F	?67A2
017780	?67A5
017784	?528A
017785	?4A93
01778C	?67A6
01778D	?67A3
01778E	?5859
017791	?67A7
017792	?51F6
01779F	?67A8
0177A0	?67A9
0177A2	?5FAA
0177A5	?53B2
0177	?A6
0177A7	?5466
0177A9	?5BF4
0177AA	?4B69
0177AC	?5652
0177B0	?67AA
0177B3	?574B
0177B5	?67AB
0177BB	?5B50
0177BD	?67AC
0177BF	?6BC3
0177CD	?5E67
0177D7	?4AA2
0177DB	?524C
0177DC	?6987
0177E2	?55B7
0177E3	?59D2
0177E5	?5BA9
0177E7	?6893
0177E9	?4FD7
0177EB	?4F63
0177EC	?6894
0177ED	?4BCB
0177EE	?48AA
0177F3	?55AE
0177F6	?6756
0177F8	?6757
0177FD	?57F8
0177FE	?4C4F
0177FF	?5094
017800	?6758
017801	?51EA
017802	?5550
017809	?6759
01780C	?53F5
01780D	?5053
017811	?675C
017812	?5399
017814	?5970
017816	?5C49
017817	?675A
017818	?675B
01781A	?5983
01781C	?675F
01781D	?6760
01781F	?6764
017823	?6768
017825	?6766
017826	?676E
017827	?5B89
017829	?6769
01782C	?6767
01782D	?675E
017830	?538A
017834	?53C5
017837	?558A
017838	?5AD1
017839	?6761
01783A	?6762
01783B	?6763
01783C	?6765
01783E	?50F8
017840	?4AA0
017845	?4D89
017847	?6770
01784C	?6771
01784E	?676A
017850	?676F
017852	?57F7
017855	?5656
017856	?676C
017857	?676D
01785D	?5896
01786A	?6772
01786B	?5193
01786C	?5A52
01786D	?676B
01786E	?54B6
017877	?4EEE
01787C	?5391
017887	?6776
017889	?4B90
01788C	?51B4
01788D	?48AC
01788E	?568A
017891	?494E
017893	?6774
017897	?578C
017898	?4B83
01789A	?6775
01789B	?6773
01789C	?6777
01789F	?4B9B
0178A1	?6778
0178A3	?6779
0178A5	?677C
0178	?A7
0178A7	?496C
0178B0	?5397
0178B1	?4EED
0178B2	?677A
0178B3	?56BB
0178B4	?49E9
0178B9	?677B
0178BE	?52EA
0178C1	?4AC4
0178C5	?48F4
0178C9	?677F
0178CA	?50D9
0178CB	?4AE7
0178D0	?536D
0178D4	?677D
0178D5	?5064
0178D9	?677E
0178E8	?52A4
0178EC	?6781
0178F2	?6782
0178F4	?6784
0178F7	?5177
0178FA	?4E67
017901	?4F58
017905	?6783
017913	?6785
01791E	?6787
017924	?6786
017934	?6788
01793A	?55BD
01793B	?66E9
01793C	?50F0
01793E	?5588
017940	?66EA
017941	?53ED
017946	?66EB
017948	?53EC
017949	?66EC
017953	?66EF
017956	?5C87
017957	?66F2
01795A	?66F0
01795B	?66ED
01795C	?66EE
01795D	?5C43
01795E	?5592
01795F	?568F
017960	?66F3
017962	?66F1
017965	?588A
017967	?66F5
017968	?53B0
01796D	?4EBF
01796F	?66F4
017977	?4B5B
017978	?4E97
01797A	?66F6
017980	?5D98
017981	?4F9C
017984	?51BA
017985	?66F7
01798A	?66F8
01798F	?4CA2
01799A	?66F9
0179A7	?66FA
0179	?A8
0179B3	?66FB
0179B9	?5A8E
0179BA	?5CAD
0179BB	?50EA
0179BD	?547D
0179BE	?4DCB
0179C0	?58E2
0179C1	?565D
0179C3	?575A
0179C6	?4CD0
0179C9	?499D
0179CB	?5490
0179CD	?5BD5
0179D1	?5066
0179D2	?528C
0179D5	?6896
0179D8	?5278
0179DF	?5C83
0179E3	?6898
0179E4	?4A73
0179E6	?5478
0179E7	?598E
0179E9	?5BC7
0179EB	?6899
0179ED	?6897
0179EF	?4E9E
0179F0	?4A66
0179F8	?4F75
0179FB	?59C5
0179FD	?4E81
017A00	?5841
017A02	?689D
017A03	?689C
017A06	?689A
017A0B	?4A6C
017A0D	?5574
017A0E	?5650
017A14	?689F
017A17	?48DD
017A1A	?5BC8
017A1E	?689E
017A20	?4A8E
017A23	?6BD4
017A33	?57C7
017A37	?68A1
017A39	?68A0
017A3B	?4B5E
017A3C	?4ED9
017A3D	?4E9D
017A3F	?4CE4
017A46	?52C1
017A51	?68A2
017A57	?568C
017A70	?68A5
017A74	?5948
017A76	?4FBE
017A77	?548F
